Polski

# Generic

BLANK                         " "
MISSION_NAME_11               "Rozroba na farmie"
MISSION_NAME_12               "Zyj bananowo!"
MISSION_NAME_13               "Podniecona bombka"
MISSION_NAME_14               "Szalone krowy"
MISSION_NAME_15               "Gwiazda Marsa"
MISSION_NAME_16               "Problemy na gorze Wormore"
MISSION_NAME_17               "Wielka kradziez"
MISSION_NAME_18               "W gorach z bazooka"
MISSION_NAME_19               "Wodna niespodzianka"
MISSION_NAME_20               "Goracy towar"
MISSION_NAME_21               "Tonacy lod"
MISSION_NAME_22               "Dyniowe problemy"
MISSION_NAME_23               "Drewniana zasadzka"
MISSION_NAME_24               "Niezastapiony"
MISSION_NAME_25               "Pan dwu-but"
MISSION_NAME_26               "Super Owca na ratunek!"
MISSION_NAME_27               "Na pomoc Dennisowi!"
MISSION_NAME_28               "Klopoty w sklepie z zabawkami"
MISSION_NAME_29               "Ni grzyb tam nie wyrosnie..."
MISSION_NAME_30               "Zimny jak lod"
MISSION_NAME_31               "Czar starych lokomotyw"
MISSION_NAME_32               "Spotkanie w gwiazdach"
MISSION_NAME_33               "Kto nie zamknal barier?"

MISSION_DETAIL_1
	"Jeden z glownych dowodcow nieprzyjaciela przygotowuje w swojej ukrytej bazie bardzo podstepny plan.\n"
 	"\n"
	"Dzieki naszemu zwiadowi odkrylismy polozenie tej bazy. Masz wykonac zamach na tego dowodce, zanim zdazy wprowadzic swoj plan w zycie. \n"
	"\n" 
	"Prawdopodobnie wrog przechwycil te wiadomosc i przygotowuje sie na twoje przybycie, wiec nalezy zachowac duza ostroznosc."
MISSION_DETAIL_2
	"Twoi zolnierze natkneli sie na nieprzyjacielska strefe zrzutu. \n"
	"\n"
	"Przejmij kontrole nad tym terenem i zdobadz jak najwiecej uzbrojenia. \n"
	"\n"
	"Dzialaj szybko i czesto spogladaj na zegarek, bo przygotowujemy uderzenie nuklearne, zeby zniszczyc to miejsce!"
MISSION_DETAIL_3
	"Dzieki powodzeniu ostatniej misji nieprzyjaciel jest teraz w odwrocie. \n"
	"\n"
	"Ograniczone uzbrojenie, ktore posiadasz, powinno Ci wystarczyc do zniszczenia wroga, ale zrzut broni jest juz w drodze, wiec badz czujny. \n"
	"\n"
	"Nie lekcewaz wroga nawet wowczas, gdy bedzie sie wydawalo, ze zyskujesz przewage."
MISSION_DETAIL_4
	"Po przybyciu na miejsce natkniesz sie na okopane oddzialy nieprzyjaciela. \n"
	"\n"
	"Uzyj uzbrojenia ze skrzynek, ktore zbierzesz wczesniej, aby zniszczyc wroga i zatrzymac produkcje broni chemicznej. \n"
	"\n"
	"Strzez sie skazenia. \n"
	"\n"
	"Musisz unieszkodliwic wroga... raz na zawsze!"
MISSION_DETAIL_5
	"Nasz szpieg donosi, ze nieprzyjaciel przygotowuje sie do rozpoczecia nowej kampanii. Jego pierwszym celem ma byc prezydent miasta. Niestety, wszystko to zbiega sie w czasie z eksplozja komety, ktorej odlamki spadna na miasto. \n"
	"\n"
	"Szacujemy, ze po uplywie okolo 5 minut odlamki komety dotra do miasta. \n"
	"\n"
	"Czas gra na Twoja niekorzysc. Uratuj polityka i oczysc teren z oddzialow nieprzyjaciela, zebysmy mogli ewakuowac mieszkancow miasta."
MISSION_DETAIL_6
	"Ukonczenie tej misji wymaga duzych umiejetnosci i niemalego sprytu. \n"
	"\n"
	"Sprowadz spadochroniarzy na dol i zadaj decydujacy cios oddzialom wroga. \n"
	"\n"
	"Musisz zabezpieczyc teren. Bez odbioru."
MISSION_DETAIL_7
	"W skrzynce, ktora ma byc zrzucona w strefie specjalnej, znajduje sie bron eksperymentalna. \n"
	"\n"
	"Juz w przeszlosci jako punkt zrzutowy uznawano wierzcholek piramidy. Masz jak najszybciej zabezpieczyc ten teren i przygotowac sie do przyjecia zrzutu. \n"
	"\n"
	"Caly czas bedziemy Cie informowac o przewidywanym czasie dotarcia przesylki."
MISSION_DETAIL_8
	"Dostan sie na gore, gdzie znajdziesz potrzebne uzbrojenie, a nastepnie przekop sie do nizej polozonych terenow i zabij dowodce oddzialow nieprzyjaciela. \n"
	"\n"
	"Miej sie na bacznosci, jego zolnierze beda Ci chcieli w tym przeszkodzic..."
MISSION_DETAIL_9
	"Ta plansza to prawdziwy matematyczny koszmar. Wszystkie te katy i zmienne moga obnizyc morale nawet najbardziej wytrzymalego robaka. \n"
	"\n"
	"Tutaj potrzeba wytrwalosci i troche szczescia, a moze morale naszej armii uda sie jeszcze uratowac. \n"
	"\n"
	"Nie trac czasu, bierz sie do roboty. Zostaly Ci tylko trzy minuty."
MISSION_DETAIL_10
	"W tej misji bierze udzial jeden robak z nieograniczonym zasobem amunicji do swej strzelby. \n"
	"\n"
	"Czas jest ograniczony, wiec musisz dzialac szybko, by zniszczyc nieprzyjaciela i dotrzec do wyzej polozonych miejsc. \n"
	"\n"
	"Wreszcie wykorzystasz swoje umiejetnosci strzeleckie. \n"
	"\n"
	"Trenowales... Prawda?"
MISSION_DETAIL_11
	"Masz wyeliminowac wszystkie robaki nieprzyjaciela. \n"
	"\n"
	"Miej oko na skrzynki. Umiejscowienie swoich zolnierzy jest niezmiernie wazne, gdyz nasze sluzby donosza, ze ten teren wciaz nawiedzaja wstrzasy. Sprobujemy Cie powiadomic, jesli ktorys z nich bedzie mial nastapic! \n"
	"\n"
	"Zaczynasz z dwoma robakami, nie ma zadnego limitu czasowego, ale uwazaj, wrog na pewno nie bedzie zadowolony z Twoich dzialan..."
MISSION_DETAIL_12
	"Pokonanie sily ciezkosci jest chyba najmniej prawdopodobnym rozwiazaniem tej misji. \n"
	"\n"
	"Wrog okopal sie wokol celu misji, skrzynki zawierajacej potezna bron, ktora moglaby raz na zawsze zakonczyc ten konflikt."
MISSION_DETAIL_13
	"Do ukonczenia tej misji potrzeba wiele odwagi i brawury. \n"
	"\n"
	"Zabierz, co sie da i dostan sie do tajnej broni w lewym, dolnym rogu planszy. \n"
	"\n"
	"Powodzenie tej misji moze przewazyc szale zwyciestwa na nasza korzysc."
MISSION_DETAIL_14
	"Tym razem moze byc naprawde ciezko. \n"
	"\n"
	"Kluczem do ukonczenia tej misji bedzie znakomity refleks. \n"
	"\n"
	"Tutaj wrog jest szczegolnie czujny, wiec czas, w ktorym mozesz sie poruszac, zostal zredukowany do minimum. \n"
	"\n"
	"Bedziemy starali sie Ci pomoc, zrzucajac skrzynki z przydatnymi narzedziami. \n"
	"\n"
	"Wyslij ich na przejazdzke do piekla i z powrotem."
MISSION_DETAIL_15
	"Podczas tej misji musisz zniszczyc skrzynke, ktorej strzega oddzialy wroga. \n"
	"\n"
	"Zawiera ona smiercionosna bron wynaleziona w laboratoriach wroga. \n"
	"\n"
	"Zaczynasz misje jednym robakiem, ktory nie jest przyzwyczajony do takiego terenu. \n"
	"\n"
	"Na ukonczenie misji masz 3 minuty."
MISSION_DETAIL_16
	"Odlam sil nieprzyjaciela przedostal sie do bazy polozonej nieopodal jednego z najwazniejszych zabytkow na swiecie. \n"
	"\n"
	"Rzad lekcewazaco traktuje te dzialania. Aby zlikwidowac zagrozenie, potrzebne sa umiejetnosci i doswiadczenie Twojego oddzialu komandosow. \n"
	"\n"
	"Przywodce organizacji, stojacego niegdys na czele sil wroga, zwia Generalem. To wlasnie on jest Twoim glownym celem."


MISSION_DETAIL_17
	"Pierwsza faza tej misji okazala sie kompletnym niewypalem i skrzynki z uzbrojeniem dostaly sie w rece nieprzyjaciela. \n"
	"\n"
	"Twoim robakom zostalo tylko kilka narzedzi i walka na smierc i zycie, podczas ktorej musza zniszczyc wroga i odzyskac skrzynki. \n"
	"\n"
	"Podobno wrog ulokowal je w jakims bezpiecznym miejscu. \n"
	"\n"
	"Jednakze jesli uzyjesz sprytu i zasobow, ktorymi dysponujesz, powinno Ci sie udac."
MISSION_DETAIL_18
	"Konflikt wkroczyl w faze, gdy zaczyna brakowac uzbrojenia i zapasow. \n"
	"\n"
	"Niestety, tym razem dostaniesz do swojej dyspozycji tylko jedna, wyprobowana bron. \n"
	"\n"
	"Przy pomocy bazooki ciagle jeszcze mozna niemile zaskoczyc przeciwnika, wiec bierz co masz i skop im tylki!"
MISSION_DETAIL_19
	"Jeden z czlonkow sztabu dowodzenia nieprzyjaciela ukrywa sie przed sprawiedliwoscia. \n"
	"\n"
	"To z pewnoscia proba osmieszenia naszych sil zbrojnych. \n"
	"\n"
	"Wykorzystujac dostepne uzbrojenie musisz udowodnic, ze nieprzyjaciel byl w bledzie. \n"
	"\n"
	"Pokazesz w ten sposob, ze nasze sily ciagle maja przewage i ze zaden wrog nie moze sie z nas nasmiewac."
MISSION_DETAIL_20
	"O tym polu walki brakuje informacji. \n"
	"\n"
	"Wyglada na to, ze wszyscy zwiadowcy wyslani w to miejsce zgineli. \n"
	"\n"
	"Prawdopodobnie w tej okolicy znajduje sie sklad nowego typu broni. \n"
	"\n"
	"Znajdz go i zabezpiecz, a bedziemy mogli zadac wrogowi decydujacy cios."
MISSION_DETAIL_21
	"Musisz wyeliminowac wszystkie wrogie robaki. \n"
	"\n"
	"Masz do swojej dyspozycji tylko jednego zolnierza. \n"
	"\n"
	"Uzyj sprytu i nie guzdraj sie zbyt dlugo. \n"
	"\n"
	"Musisz dobrze wykorzystac ograniczone zasoby, ktore posiadasz. Najpierw pomysl, potem dzialaj. \n"
	"\n"
	"Na ukonczenie misji masz 5 minut. Potem zacznie sie podnosic poziom wody. \n"
	"\n"
	"Uwazaj na siebie. Wierzymy, ze dasz sobie rade."
MISSION_DETAIL_22
	"W trakcie tej misji bedziesz musial odzyskac skrzynke ze specjalnym uzbrojeniem, ktora znajduje sie po prawej stronie planszy. \n"
	"\n"
	"Do swojej dyspozycji masz tylko jednego robaka i ograniczona ilosc uzbrojenia, wiec wszystkiego uzywaj rozwaznie. \n"
	"\n"
	"Liny i belki pomoga Ci ominac miny. \n"
	"\n"
	"W kazdym momencie moze dojsc do trzesienia ziemi."
MISSION_DETAIL_23
	"To zasadzka! \n"
	"\n"
	"Wrog jest calkowicie zaskoczony. Wykorzystaj to najlepiej, jak potrafisz. \n"
	"\n"
	"Zrobimy, co w naszej mocy, zeby wspomoc Cie posilkami. \n"
	"\n"
	"To nic innego, jak walka o przetrwanie. \n"
	"\n"
	"Zabij lub zostan zabitym."
MISSION_DETAIL_24
	"Przejmujesz dowodzenie w tej misji, gdy sytuacja zaczela wymykac sie spod kontroli. \n"
	"\n"
	"Komandosom wlasnie udalo sie wydobyc tajne informacje z lodzi podwodnej, ktora utknela na mieliznie. Niestety, ich dowodca zginal i natychmiast trzeba im pomoc. \n"
	"\n"
	"Wrog sie zbliza, ale najwiekszym zagrozeniem jest wzbierajacy przyplyw. \n"
	"\n"
	"Komandosi musza jak najszybciej dotrzec do wyzej polozonego miejsca!"
MISSION_DETAIL_25
	"Jesli chcesz ukonczyc te misje, musisz wykazac sie celnoscia i sprytem w wykorzystaniu owieczek. \n"
	"\n"
	"Dzieki zasobnikom wroga rozsianym tu i tam mozesz uzupelnic brakujaca amunicje. \n"
	"\n"
	"Gdyby jednak zaczelo byc z tym krucho, postaramy sie pomoc. \n"
	"\n"
	"Przygotuj sie na najgorsze."
MISSION_DETAIL_26
	"Podczas tej misji musisz odpowiednio wykorzystac dostepne uzbrojenie do poruszania sie po grocie. \n"
	"\n"
	"Twoj przyjaciel zbierze bron potrzebna do usuniecia zagrozenia ze strony wroga."
MISSION_DETAIL_27
	"Agent Dennis wpadl w zasadzke. Wrog zna jego polozenie i wyslal maly oddzial komandosow, aby sie go pozbyc. \n"
	"\n"
	"Choc nasz agent to nie ulomek, Bog poskapil mu szarych komorek. \n"
	"\n"
	"Uzyj calego swojego sprytu i przebieglosci, aby uratowac Dennisa."
MISSION_DETAIL_28
	"Oddzial naszych najlepszych zolnierzy zostal wyslany, by uratowac naukowca porwanego przez nieprzyjaciela. Teraz nasi przerwali cisze radiowa i prosza o instrukcje dotyczace drugiej fazy misji. \n"
	"\n"
	"Od teraz Ty musisz sie tym zajac. \n"
	"\n"
	"Za wszelka cene musisz ocalic zycie naukowca. \n"
	"\n"
	"Nie byloby w tym nic trudnego, gdyby nie wrog, ktory stara sie jak moze, zeby utrudnic ucieczke wieznia."
MISSION_DETAIL_29
	"Musisz dotrzec do tajnej skrzynki, ktorej strzeze wrog. W nim znajduje sie bron, od ktorej zalezy powodzenie nastepnej misji. Uwazaj na miny. \n"
	"\n"
	"Tym razem nie ma limitu czasu, ale lepiej sie pospiesz..."
MISSION_DETAIL_30
	"Renegat, ktory uciekl z armii wroga, grozi, ze wysadzi biegun poludniowy! \n"
	"\n"
	"Aby temu zapobiec musisz dzialac szybko i zdecydowanie. \n"
	"\n"
	"Czas ucieka, a wybuch prawdopodobnie nastapi w tej okolicy. \n"
	"\n"
	"Sam musisz odgadnac, jakie uzbrojenie przyda Ci sie w wykonaniu zadania... Moze przyda sie jakies narzedzie! \n"
	"\n"
	"Zabij renegata i przywroc spokoj na swiecie!"
MISSION_DETAIL_31
	"Na opuszczonej zwrotnicy stoi lokomotywa. Przejeli ja spiskowcy, ktorzy probuja zniszczyc nasza organizacje. \n"
	"\n"
	"W srodku lokomotywy znajduje sie skrzynka kryjaca w sobie bombe o nieslychanej sile razenia. Musisz dostac sie do tej skrzynki, kierujac specjalnie wyszkolonym robakiem do zadan specjalnych i dac naszym chlopakom od uzbrojenia kolejna zabawke, nad ktora beda mogli sie glowic."
MISSION_DETAIL_32
	"Do naszej siedziby przedostal sie wywiadowca, zabral wazne tasmy i przymocowal je do balonu meteorologicznego sluzacego do wykrywania samolotow nieprzyjaciela. \n"
	"\n"
	"Namierzylismy balon i udalo nam sie dowiedziec, ze nie wszystko idzie po mysli wroga. \n"
	"\n"
	"Balon zaczal opadac i niedlugo wyladuje na dnie oceanu. \n"
	"\n"
	"Uzyj belek, aby zapobiec zniszczeniu skrzynki i po udanej operacji przechwyc ja."
MISSION_DETAIL_33
	"Uciekaj na wzgorza. \n"
	"\n"
	"Noego ciagle nie widac, a szybko przybierajaca woda ochlapuje Ci juz kostki. \n"
	"\n"
	"Najlepszy efekt osiagniesz, uzywajac zarowno swojego uzbrojenia, jak i narzedzi. \n"
	"\n"
	"Musisz uzyc kombinacji belek i lin, by dostac sie w bezpieczne miejsce w poblizu sklepienia groty."

EVENTTEXT_0                   "Zrzut broni!"
EVENTTEXT_1                   "Nadchodza posilki."
EVENTTEXT_2                   "Zabezpieczyc strefy zrzutu!"
EVENTTEXT_3                   "Zrzut zakonczony, bez odbioru."
EVENTTEXT_4                   "Zelazny Orzel jest juz w drodze."
EVENTTEXT_5                   "Przesylka dostarczona, bez odbioru."
EVENTTEXT_6                   "Od teraz dzialasz na wlasna reke!"
EVENTTEXT_7                   "Te skrzynki sa Twoja jedyna nadzieja..."
EVENTTEXT_8                   "Posilki wroga sa w drodze."
EVENTTEXT_9                   "Zrzut posilkow nieprzyjaciela zakonczony."
EVENTTEXT_10                  "Prawie skonczylismy!"
EVENTTEXT_11                  "Teraz bierz skrzynke i spadaj stad!"
EVENTTEXT_12                  "Nie ma broni? Sprobuj tego!"
EVENTTEXT_13                  "Uwaga na glowe!"
EVENTTEXT_14                  "Swietna dostawa!"
EVENTTEXT_15                  "Zrzut broni zakonczony!"
EVENTTEXT_16                  "Nie pozwol, zeby ten sprzet wpadl w zle rece..."
EVENTTEXT_17                  "Przesylka ekspresowa!"
EVENTTEXT_18                  "Smierc przychodzi poczta."
EVENTTEXT_19                  "Troche energii zawsze sie przyda."
EVENTTEXT_20                  "To Cie powinno pocieszyc."
EVENTTEXT_21                  "Co za ulga."
EVENTTEXT_22                  "Pomoc w sama pore?"
EVENTTEXT_23                  "Zasobniki z lekarstwami wyslane."
EVENTTEXT_24                  "Jeszcze jedna pomoc."
EVENTTEXT_25                  "To Ci powinno pomoc."
EVENTTEXT_26                  "Kazda pomoc sie przyda."
EVENTTEXT_27                  "Wreszcie troche ulgi."
EVENTTEXT_28                  "Ktos potrzebuje pomocy lekarskiej?"
EVENTTEXT_29                  "Czy to Twoja grupa krwi?"
EVENTTEXT_30                  "Ani mi sie waz umierac!"
EVENTTEXT_31                  "Wezwijcie sanitariusza!"
EVENTTEXT_32                  "Bomba nuklearna w drodze."
EVENTTEXT_33                  "Czas gra na nasza niekorzysc, sir, musimy sie z tym pospieszyc!"
EVENTTEXT_34                  "Wykurz ich, jesli potrafisz..."
EVENTTEXT_35                  "Nadchodzi atak meteorow, zakop sie!"
EVENTTEXT_36                  "Tylko ta droga! Przewidywany czas przybycia: 5 minut!"
EVENTTEXT_37                  "Czas ucieka, sprezaj sie!"
EVENTTEXT_38                  "Wykryto nuklearny pocisk taktyczny."
EVENTTEXT_39                  "Uwaga! Za chwile nastapi wybuch!"
EVENTTEXT_40                  "Na polnocy wyspy wystapily wstrzasy!"
EVENTTEXT_41                  "Globalne ocieplenie! Uwazaj na poziom wody!"
EVENTTEXT_42                  "Sprobuj nie zamoczyc sobie gaci!"
EVENTTEXT_43                  "Pospiesz sie, nie daj sie im zakopac!"
EVENTTEXT_44                  "General ucieka!"
EVENTTEXT_45                  "Radioaktywnosc moze cie zabic!"
EVENTTEXT_46                  "Siegaj tam, gdzie wzrok nie siega!"
EVENTTEXT_47                  "Wdrap sie na gore, a nie na pagorek."
EVENTTEXT_48                  "Trzymaj sie z daleka od urwisk, zaraz nastapi trzesienie ziemi!"
EVENTTEXT_49                  "Co z tym Noe? Wlasnie by sie przydal."
EVENTTEXT_50                  "Czas zaczac budowac schrony."
EVENTTEXT_51                  "Mam nadzieje, ze sie zabezpieczyles."
EVENTTEXT_52                  "Uwaga! Aktywnosc sejsmiczna, 7.2 w skali Richtera!"
EVENTTEXT_53                  "Czyzby ktos zapomnial o ostrzezeniu?"
EVENTTEXT_54                  "Totalna eksterminacja!"
EVENTTEXT_55                  "Uwaga! Linia uskoku ulega destabilizacji..."
EVENTTEXT_56                  "Uwaga, ruchy tektoniczne!"
EVENTTEXT_57                  "Koniec swiata jest juz blisko!"
EVENTTEXT_58                  "Dzien Sadu."
EVENTTEXT_59                  "Nieprzyjaciel zbiera sily!"
EVENTTEXT_60                  "Zaraz nastapi atak!"
EVENTTEXT_61                  "W nastepnej turze wrog przestanie sie z Toba bawic."
EVENTTEXT_62                  "Nieprzyjaciel jest uzbrojony po zeby!"
EVENTTEXT_63                  "Zobaczyli Cie, uciekaj!"
EVENTTEXT_64                  "Embargo na bron dla wroga zostalo zniesione."
EVENTTEXT_65                  "Chyba bedziemy mieli klopoty..."
EVENTTEXT_66                  "Konflikt sie nasila."
EVENTTEXT_67                  "Dawajcie termiaka, zolnierzu!"
EVENTTEXT_68                  "Wojna to pieklo."
EVENTTEXT_69                  "Lepiej zagrzeb sie gleboko..."
EVENTTEXT_70                  "Jednak mozna umrzec z honorem."
EVENTTEXT_71                  "Pomysl o ciemnej stronie!"
EVENTTEXT_72                  "Zabezpiecz teren!"
EVENTTEXT_73                  "Zakop sie i to gleboko."
EVENTTEXT_74                  "Owoce juz dojrzaly do zbioru!"
EVENTTEXT_75                  "Pamietaj o zbieraniu skrzynek, zeby rozbudowywac arsenal."
EVENTTEXT_76                  "Przydalyby sie jakies narzedzia."
EVENTTEXT_77                  "Przydalaby sie pierwsza pomoc."
EVENTTEXT_78                  "Trzeba bedzie uzyc liny..."
EVENTTEXT_79                  "Uzyj belek do oslony."
EVENTTEXT_80                  "Trzeba bedzie otworzyc ogien."
EVENTTEXT_81                  "Pamietaj, ze wiszac na linie, mozesz zrzucac przedmioty!"
EVENTTEXT_82                  "Naucz sie kilkukrotnego uzywania liny!"
EVENTTEXT_83                  "Naucz sie wszystkich technik skoku."
EVENTTEXT_84                  "Skaczac w tyl, dotrzesz wyzej."
EVENTTEXT_85                  "Zwroc uwage na wroga i jego umiejetnosci."
EVENTTEXT_86                  "Dzialaj szybko, myslec mozesz wczesniej."
EVENTTEXT_87                  "Skunks moze dotrzec w miejsca, do ktorych nie trafisz inna bronia!"
EVENTTEXT_88                  "Kierunek ognia pistoletu mozna zmieniac podczas strzelania."
EVENTTEXT_89                  "Czasami rozwiazanie misji znajduje sie w skrzynkach."
EVENTTEXT_90                  "Belki mozesz ustawiac takze wiszac na linie."
EVENTTEXT_91                  "Potrzebujesz podporki? Sprobuj uzyc strzal..."
EVENTTEXT_92                  "Belka moze byc Twoja ostatnia belka ratunku..."
EVENTTEXT_93                  "Zwierzeta i staruszki lubia robic zakupy..."
EVENTTEXT_94                  "Spadochrony nie zwalniaja upadku, ale mozna nimi sterowac..."
EVENTTEXT_95                  "Spadochron! Dawajcie te termiaki, zolnierzu."
EVENTTEXT_96                  "Zasobniki i wybuchy to kiepskie polaczenie."
EVENTTEXT_97                  "Ataki z powietrza sa skuteczniejsze, jesli wybierzesz odpowiedni kierunek!"
EVENTTEXT_98                  "Krety uwielbiaja kopac tunele, a potem zazwyczaj wybuchaja."
EVENTTEXT_99                  "Dobrze polozony dynamit ruszy kazdego upartego robala."
EVENTTEXT_100                 "Wiatr moze wplywac na spadajacy ogien, lepiej nie stoj po nawietrznej!"
EVENTTEXT_101                 "Sprawdz kierunek wiatru i wystrzel z bazooki!"
EVENTTEXT_102                 "Dodatkowe robaki nadaja sie na swietna przynete."
EVENTTEXT_103                 "Wykorzystaj beczki, moga byc smiertelnie niebezpieczne..."
EVENTTEXT_104                 "Ta skrzynka moze sie bardzo przydac!"
EVENTTEXT_105                 "Czasami trafienie granatem do celu mozna ulatwic, wykorzystujac belki."
EVENTTEXT_106                 "Natura Wodnej Owcy tez jest wodna."
EVENTTEXT_107                 "Dalej zolnierzu, ruszac sie!"
EVENTTEXT_108                 "Lepiej sie streszczaj, zostalo malo czasu!"
EVENTTEXT_109                 "Szybko! Woda sie podnosi!"
EVENTTEXT_110                 "Jesli masz problem, uzyj tego."
EVENTTEXT_111                 "Moze to Ci sie przyda."
EVENTTEXT_112                 "Moze bedziesz chcial uzyc tego!"
EVENTTEXT_113                 "Wyglada na to, ze potrzebujesz pomocy, nowicjuszu."
EVENTTEXT_114                 "To powinno Ci sie przydac..."
EVENTTEXT_115                 "Potrzebujesz pomocy..."
EVENTTEXT_116                 "Sprobuj tego."

MISSION_RETRY_1               "No dalej, sprobuj jeszcze raz..."
MISSION_RETRY_2               "Sprobuj jeszcze raz."
MISSION_RETRY_3               "Kazdy moze miec pecha - sprobuj jeszcze raz."
MISSION_RETRY_4               "Glowa do gory. Tym razem Ci sie uda."
MISSION_RETRY_5               "Udowodnij, ze potrafisz to zrobic!"
MISSION_RETRY_6               "No dalej, zolnierzu!"
MISSION_RETRY_7               "Sprobuj jeszcze raz, ale teraz wykaz troche zaangazowania."
MISSION_RETRY_8               "Znowu to spieprzyles...?"

MISSION_DIFFICULTY_1          "To zadanie jest przeznaczone dla mlodzikow."
MISSION_DIFFICULTY_2          "Ta misja jest raczej latwa."
MISSION_DIFFICULTY_3          "Pod wzgledem trudnosci te misje mozna okreslic jako srednio trudna."
MISSION_DIFFICULTY_4          "To trudna misja, tylko dla weteranow."
MISSION_DIFFICULTY_5          "Ta misja jest bardzo trudna i moga ja ukonczyc tylko najlepsi."

ERROR_MISSION                 "Ta misja nie dziala, sprawdz czy nie masz zniszczonej plyty!"
MISSION_HELP_BRONZE           "Ten medal pozwala Ci na podjecie nastepnej misji."
MISSION_HELP_SILVER           "Ta nagroda powoduje udostepnienie tej planszy w normalnej grze."
MISSION_HELP_GOLD             "Dzieki takiemu osiagnieciu mozesz odblokowac ukryte opcje!"
MISSION_HELP_RECORD           "To najlepszy wynik jakiejkolwiek druzyny zanotowany na tym komputerze."
MISSION_HELP_TEAM             "To rekord nalezacy do tej druzyny."

MISSION_FILE_NOT_FOUND        "UWAGA: Nie znaleziono pliku misji!"
MISSION_NOT_SET               "Blad: Misja uszkodzona."
MISSION_NUMBER_MISMATCH       "Blad: Znaleziona misja nie jest identyczna do domyslnego schematu - \1."
MISSION_NOT_ENOUGH_TEAMS      "Blad: Brak druzyn - \1."
MISSION_TOO_MANY_TEAMS        "Blad: Za duzo druzyn - \1."
MISSION_INVALID_SCHEME        "Blad: Nie mozna zaladowac schematu misji."
MISSION_BAD_HUMAN_WORMCOUNT   "Blad: Bledna liczba robakow w druzynie gracza - \1."
MISSION_INVALID_SKILL         "Blad: Nieprawidlowa umiejetnosc dla \1 - \2."
MISSION_INVALID_COLOUR        "Blad: Zly kolor \1 - \2."
MISSION_INVALID_WORMCOUNT     "Blad: Niepoprawna ilosc robali w \1 - \2."
MISSION_NO_LAND               "Blad: Nie powiodlo sie z powodu braku pliku terenu."
TRAINING_FILE_NOT_FOUND       "UWAGA: Plik treningu nie odnaleziony."
MISSION_TOO_MANY_TURN_EVENTS  "Blad: Zbyt wiele zdarzen w kolejce (MAX to \1)."
MISSION_TOO_MANY_SEQ_EVENTS   "Blad: Zbyt wiele sekwencji w kolejce (MAX to \1)."

# Scheme files

SCHEME_ERROR_FILENOTFOUND     "UWAGA: Brak pliku schematu."
SCHEME_ERROR_HEADERREADERROR  "Blad: Nie moge odczytac naglowka schematu."
SCHEME_ERROR_BADHEADER        "Blad: Nieprawidlowy naglowek schematu."
SCHEME_ERROR_FILEREADERROR    "Blad: Nie moge odczytac schematu."
SCHEME_ERROR_UNKNOWNVERSION   "Blad: Nieznana wersja schematu."
SCHEME_ERROR_CREATEFILE       "Blad: Nie moge zapisac schematu gry."
SCHEME_WARNING_POWERLEVELS    "Uwaga: Niestandardowe poziomy mocy broni. Moze to spowodowac desynchronizacje oraz niezgodny zapis gry."
NONSTANDARD_POWER_LEVELS      "Uwaga: Schemat stosowany w tym pliku gry ma niestandardowe poziomy mocy broni i moze spowodowac desynchronizacje."

# Team files

TEAM_ERROR_CREATEFILE         "Blad: Nie moge otworzyc/stworzyc druzyny."
TEAM_ERROR_SAVE               "Blad: Nie moge zapisac druzyny."
TEAM_ERROR_TEMPFILE           "Blad: Nie moge stworzyc tymczasowego pliku druzyny."
TEAM_ERROR_NOMORESLOTS        "Blad: Brak miejsca na druzyne."

# Main Menu screen

MAINMENU_VCPU                 "Jeden gracz"
MAINMENU_H_VCPU               "Przejdz do menu rozgrywki dla jednego gracza."
MAINMENU_CREATEGAME           "Stworz gre"
MAINMENU_H_CREATEGAME         "Stworz gre dla wielu graczy w trybie offline."
MAINMENU_NETWORK              "Gra poprzez Internet"
MAINMENU_H_NETWORK            "Graj za posrednictwem sieci lokalnej lub Internetu."
MAINMENU_SYSTEM               "Opcje"
MAINMENU_H_SYSTEM             "Przejdz do menu opcji."
MAINMENU_QUIT                 "Wyjdz z gry"
MAINMENU_H_QUIT               "Spolszczenie stworzone przez SalemX"
CM_EXITGAME                   "Wyjdz z gry"
CM_EXITMESSAGE                "Czy na pewno chcesz wyjsc z gry?"

# Training screen

TRAINING_COMBO_ENTRIES_1      "Wyscig Super Owcy"
TRAINING_COMBO_ENTRIES_2      "Strzelnica"
TRAINING_COMBO_ENTRIES_3      "Szalone Skrzynki"
TRAINING_COMBO_ENTRIES_4      "Ostrzal Artyleryjski"
TRAINING_COMBO_ENTRIES_5_CD   "Eutanazja"
TRAINING_COMBO_ENTRIES_5_STEAM
                              "Zaawansowany Trening"
TRAINING_RECORD               "Rekord w tej dyscyplinie wynosi \1 sekund, ustanowiony przez \2."
TRAINING_AIM_BRONZE           "Czas potrzebny na zdobycie brazowego medalu to \1 sekund... Powodzenia!"
TRAINING_AIM_SILVER           "Aby otrzymac srebrny medal, musisz uzyskac co najmniej czas \1 sekund."
TRAINING_TRAIN_DETAILS_1
	"Wystrzel Super Owce i lataj po planszy tak dlugo, jak to mozliwe. \n"
	"\n"
	"Zbieranie skrzynek doda odrobine czasu. \n"
	"\n"
	"Jesli spelnisz wymagania na zloty medal w tej dyscyplinie, otrzymasz takze nagrode specjalna!"
