Français

# Generic

BLANK                         " "
MISSION_NAME_33               "Qui a laissé les vannes ouvertes ?"

MISSION_DETAIL_1
	"L'un des officiers supérieurs ennemis est en train d'ourdir un plan machiavélique à partir de sa base d'opérations secrète.\n"
	"\n"
	"Grâce aux missions de reconnaissance, nous avons repéré la position de la base et vous devez l'assassiner avant qu'il ne mette ses plans à exécution.\n"
	"\n"
	"L'ennemi a du intercepter cette transmission et va sans doute vous préparer un comité d'accueil, soyez donc prudent."
MISSION_DETAIL_2
	"Vos troupes sont tombées sur une zone de ravitaillement ennemie.\n"
	"\n"
	"Emparez-vous en et pillez autant d'armes que possible pour servir votre cause.\n"
	"\n"
	"Rapidité et efficacité sont les maîtres mots dans cette mission ; ne perdez pas de temps car nous allons pulvériser l'endroit à coups de missiles nuléaires !"
MISSION_DETAIL_3
	"Suite au succès de votre dernière mission, l'ennemi est sur la défensive.\n"
	"\n"
	"Votre arsenal limité devrait suffire à l'éliminer, mais des ravitaillements d'armes sont imminents, alors tenez bon.\n"
	"\n"
	"Ne vous reposez pas sur vos lauriers, même si vous pensez avoir l'avantage."
MISSION_DETAIL_4
	"En arrivant au point de RV de la mission, vous découvrez que l'ennemi s'est retranché et tient bon.\n"
	"\n"
	"Servez-vous des renforts d'armes largués avant votre arrivée pour éliminer l'ennemi et stopper sa fabrication d'armes chimiques.\n"
	"\n"
	"Attention à la contamination.\n"
	"\n"
	"Mettez un terme aux activités de l'ennemi... définitivement !"
MISSION_DETAIL_5
	"Un indicateur a révélé que l'ennemi est sur le point de ranimer sa campagne de terreur. Leur première cible sera une personnalité politique de la ville extrêmement importante. Le moment est mal choisi : une comète en défragmentation vient justement de choisir cette zone comme terrain d'atterrissage.\n"
	"\n"
	"D'après nos calculs, 5 minutes environ après le début de la partie, des morceaux de cette comète feront leur apparition.\n"
	"\n"
	"Vous devez compter avec le temps : sauvez le politicien et débarrassez la zone de nos ennemis pour que nous puissions évacuer la ville."
MISSION_DETAIL_6
	"Pour réussir cette mission, il vous faut une bonne dose d'adresse et d'astuce.\n"
	"\n"
	"Guidez vos parachutistes droit sur l'ennemi et agissez promptement pour asséner un coup décisif qui éliminera l'adversaire.\n"
	"\n"
	"Sécurisez la zone.\n"
	"\n"
	"Terminé."
MISSION_DETAIL_7
	"Vous trouverez dans une caisse une arme expérimentale à livrer dans un endroit spécifique de la zone.\n"
	"\n"
	"Le sommet de la pyramide située dans cette zone était auparavant utilisé comme point de largage majeur pour l'équipement et le reste. Nous vous conseillons de sécuriser rapidement cet endroit pour permettre de reprendre ces livraisons.\n"
	"\n"
	"Nous surveillerons les voies aériennes et vous informeront du temps prévu d'arrivée pour les livraisons importantes.\n"
	"\n"
	"Cette situation requiert prudence et précision. Notre futur est entre vos mains."
MISSION_DETAIL_8
	"Evaluez la hauteur et récupérez les armes qui vous aideront dans votre quête pour creuser des galeries souterraines et tuer le capitaine des ennemis.\n"
	"\n"
	"Faites attention, ses subordonnés feront tout pour vous mettre des bâtons dans les roues..."
MISSION_DETAIL_9
	"Cette mission pourrait s'avérer un vrai cauchemar mathématique, avec des angles et des variables à décourager même le ver le plus résistant.\n"
	"\n"
	"Cependant, avec de la persévérance et un peu de chance vous pouvez y arriver, et cette victoire remontera sûrement le moral de nos troupes.\n"
	"\n"
	"Ne perdez pas de temps et allez droit au but, le compte à rebours de 3 minutes vient de se mettre en route."
MISSION_DETAIL_10
	"Cette mission met un scène un ver et une quantité illimitée de balles de pistolet.\n"
	"\n"
	"Il y a une limite de temps, alors agissez vite pour détruire l'ennemi et atteindre les hauteurs.\n"
	"\n"
	"C'est là que votre entraînement de tir au fusil devient payant.\n"
	"\n"
	"Vous vous êtes entraîné, n'est-ce pas ? Je l'espère pour vous..."
MISSION_DETAIL_11
	"Votre objectif : éliminer tous les vers ennemis.\n"
	"\n"
	"Ne laissez pas passer les livraisons spéciales.\n"
	"\n"
	"Nous vous conseillons d'avoir les pieds fermement plantés sur le sol, car les rapports géologiques font état de secousses sismiques potentielles dans la zone ; nous essaierons de vous avertir de l'éventualité de telles secousses !\n"
	"Vous commencez avec 2 vers et il n'y a pas de limite de temps, donc pas de pression.\n"
	"\n"
	"Attention cependant, l'ennemi ne sera pas aussi détendu que vous..."
MISSION_DETAIL_12
	"Il vous faudra sans doute défier les lois de la pesanteur pour mener à bien cette mission mineure.\n"
	"\n"
	"L'ennemi s'est retranché en un cordon protecteur autour de l'objectif de cette mission : une caisse contenant une arme puissante qui pourrait rapidement mettre un terme à ce conflit."
MISSION_DETAIL_13
	"Il vous faut adopter une approche audacieuse pour réussir cette mission.\n"
	"\n"
	"Ramassez tout ce qui vous tombe sous la main et emparez-vous de l'arme secrète située dans le coin inférieur gauche du champ de bataille.\n"
	"\n"
	"Un succès dans cette mission pourrait faire pencher la balance de votre côté."
MISSION_DETAIL_14
	"Une mission qui risque d'être corsée.\n"
	"\n"
	"Il vous faudra des réflexes aiguisés et des méninges fonctionnant à toute allure pour la mener à bien.\n"
	"\n"
	"L'ennemi se montre particulièrement vigilant, et votre temps d'action a donc été réduit au minimum.\n"
	"\n"
	"Nous ferons tout notre possible pour vous aider à l'aide de nos bonus pour réduire leur force de frappe..\n"
	"\n"
	"Donnez-vous-en à coeur joie avec les explosifs !"
MISSION_DETAIL_15
	"Dans cette mission vous devez détruire la caisse en possession de l'ennemi.\n"
	"\n"
	"Elle abrite une arme mortelle sur laquelle l'ennemi fait des recherches.\n"
	"\n"
	"Vous commencez la mission avec un ver handicapé et peu habitué au relief du terrain.\n"
	"\n"
	"Vous disposez de 3 minutes en tout et pour tout."
MISSION_DETAIL_16
	"Une faction ennemie dissidente a infiltré une base au coeur de l'un des monuments les plus prestigieux au monde.\n"
	"\n"
	"Le gouvernement impliqué a manifesté son mépris quant à cette action et exige que vos commandos, dont les compétences et l'expertise sont reconnues, anéantissent cette menace.\n"
	"\n"
	"Le leader de cette faction se fait tout simplement appeler Général. Ce général, ancien chef des forces ennemies, est votre cible principale.\n"
	"\n"
	"Eliminez-le et le reste de ses troupes se rendra."
MISSION_DETAIL_17
	"La première phase de cette mission a complètement capoté et les armes larguées sont tombées aux mains de l'ennemi.\n"
	"\n"
	"Vos vers n'ont que quelques bonus et des armes de combat rapproché pour les aider à détruire l'ennemi et à récupérer les caisses.\n"
	"\n"
	"L'ennemi a mis les armes volées dans ce qu'il croit être un cachette sûre.\n"
	"\n"
	"Mais si vous utilisez les ressources dont vous disposez à bon escient, vous réussirez sûrement à mettre la main dessus. Nous essaierons de vous aider de notre mieux."
MISSION_DETAIL_18
	"Nous avons été mis à l'épreuve récemment.\n"
	"\n"
	"Nous avons atteint une phase du conflit où les ravitaillements se font rares et le besoin en armes est grand.\n"
	"\n"
	"Malheureusement, nous n'avons pour le moment qu'une seule arme valable : le bazooka peut encore prendre l'ennemi par surprise, alors servez-vous de ce que vous avez pour leur filer une bonne raclée !"
MISSION_DETAIL_19
	"Un autre membre du commandement d'élite ennemi est caché quelque part ; la rumeur court que ce ver est invincible.\n"
	"\n"
	"Nous ne laisserons pas l'ennemi bafouer ainsi notre autorité et les forces armées.\n"
	"\n"
	"Servez-vous des armes que nous vous fournirons pour mettre fin une bonne foi pour toute à cette croyance stupide.\n"
	"\n"
	"Vous prouverez la supériorité et l'imagination de nos forces, montrant ainsi à l'ennemi qu'il aurait tort de nous sous-estimer.\n"
	"\n"
	"Personne n'est invincible."
MISSION_DETAIL_20
	"Les informations sont limitées sur ce champ de bataille.\n"
	"\n"
	"Une force meurtrière s'est opposée à nos efforts désespérés.\n"
	"\n"
	"Nous pensons qu'il y a une petite réserve d'armes d'un type nouveau à cet endroit.\n"
	"\n"
	"Trouvez-les et emparez-vous en afin de frapper un coup décisif."
MISSION_DETAIL_21
	"Votre objectif : éliminer tous les autres vers.\n"
	"\n"
	"Vous ne disposez que d'une seule unité.\n"
	"\n"
	"Servez-vous de vos méninges et ne traînassez pas.\n"
	"\n"
	"Utilisez les ressources limitées dont vous disposez à bon escient.\n"
	"\n"
	"La force brute ne résoudra rien, réfléchissez avant d'agir.\n"
	"\n"
	"Vous avez 5 minutes pour venir à bout de votre tâche ; ensuite la terre commence à s'immerger."
MISSION_DETAIL_22
	"L'objectif de votre mission est de récupérer la caisse d'armes spéciales qui se trouve à l'extrémité droite du paysage.\n"
	"\n"
	"Vous n'avez qu'un ver et un nombre d'armes limité pour commencer, alors utilisez-les judicieusement.\n"
	"\n"
	"Servez-vous des cordes ninja et des poutres pour éviter les mines.\n"
	"\n"
	"Un Séisme pourrait se déclencher à tout moment."
MISSION_DETAIL_23
	"Embuscade ! L'ennemi s'est fait prendre par surprise ; profitez-en pour asseoir votre avantage et le décimer.\n"
	"\n"
	"Nous vous aiderons dès que nous en aurons l'opportunité en vous fournissant des ravitaillements.\n"
	"\n"
	"Il s'agit tout simplement d'une lutte pour la survie :\n"
	"tuez pour ne pas vous faire tuer."
MISSION_DETAIL_24
	"Cette mission vous échoit juste au moment où la situation devient critique.\n"
	"\n"
	"Les commandos ont réussi à intercepter des informations capitales provenant d'un sous-marin retenu à sa base, mais ils ont perdu leur commandant au cours de l'opération et ils ont besoin d'aide immédiatement.\n"
	"\n"
	"L'ennemi se rapproche mais la menace la plus importante vient de la marée montante."
MISSION_DETAIL_25
	"Vous devrez faire preuve de précision au tir et de bon sens dans l'utilisation de vos amis laineux si vous voulez réussir cette mission.\n"
	"\n"
	"Les réserves ennemies disséminées dans la zone vous fourniront le surplus de munitions dont vous risquez d'avoir besoin.\n"
	"\n"
	"Cependant, si les choses se corsent, vous aurez besoin d'aide.\n"
	"\n"
	"Attendez-vous au pire."
MISSION_DETAIL_26
	"Il vous faudra faire preuve d'une adresse remarquable pour vous déplacer dans la caverne avec une seule arme à votre disposition.\n"
	"\n"
	"Votre ami laineux ramassera les armes dont vous aurez besoin pour anéantir la menace ennemie."
MISSION_DETAIL_27
	"L'agent Dennis est tombé dans un guet-apens : l'ennemi sait où il se trouve et a envoyé une petite force pour l'éliminer.\n"
	"\n"
	"Même si notre agent est un ver tout à fait impressionnant sur de nombreux plans, il n'est pas vraiment gâté côté intelligence.\n"
	"\n"
	"Utilisez toute la ruse dont vous êtes capable pour mener cette mission à bien et le ramener vivant."
MISSION_DETAIL_28
	"Après avoir envoyé un détachement de vos propres troupes d'élite pour récupérer un savant enlevé par l'ennemi, nos hommes ont établi un contact radio et demandent des instructions pour la phase finale de leur mission.\n"
	"\n"
	"Vous intervenez précisément à ce moment.\n"
	"\n"
	"Le savant doit survivre à tout prix.\n"
	"\n"
	"Ceci ne poserait pas de problèmes si l'ennemi n'était à vos trousses, déterminé à ne pas laisser le savant s'échapper. Vous avez la trempe nécessaire... faites-nous remporter une victoire bien méritée."
MISSION_DETAIL_29
	"Récupérez la caisse secrète surveillée par l'ennemi ; elle contient une arme dont vous aurez besoin lors d'une prochaine mission. Faites attention au champ de mines.\n"
	"\n"
	"Il n'y a pas de limite de temps, mais nous vous conseillons de ne pas traîner..."
MISSION_DETAIL_30
	"Un soldat ennemi renégat menace de faire sauter le pôle sud si on ne lui remet pas une rançon !\n"
	"Vous devez agir vite et sans hésitation.\n"
	"\n"
	"Le temps est compté et nous appréhendons une frappe imminente.\n"
	"\n"
	"Il vous faut trouver quelles sont les armes les mieux adaptées à cette mission...\n"
	"\n"
	"un bonus pourrait se révéler utile !\n"
	"Tuez le soldat, ramenez l'ordre et évitez une véritable catastrophe !"
MISSION_DETAIL_31
	"Dans un hangar ferroviaire désaffecté se tient une locomotive.\n"
	"\n"
	"Ce véhicule a été réquisitionné par des malfrats qui veulent se débarrasser de notre organisation.\n"
	"\n"
	"Parmi les débris qui jonchent la locomotive se trouve une caisse abritant une force destructrice jamais vue jusqu'à présent.\n"
	"\n"
	"Vous devez utiliser un ver spécialisé dans l'infiltration pour récupérer cette caisse et donner à notre personnel de la recherche et du développement un nouveau jouet avec lequel s'amuser."
MISSION_DETAIL_32
	"Un agent ennemi s'est infiltré dans notre QG, a volé des cassettes de données importantes et les a fixées à un ballon-sonde gonflé à l'hélium qui doit envoyer ces données dans le ciel, où elles seront récupérées par un appareil ennemi.\n"
	"\n"
	"Nous avons repéré le ballon, et apparemment tout ne se déroule pas comme prévu pour l'ennemi.\n"
	"\n"
	"Le ballon descend lentement et il va finir par tomber en plein océan.\n"
	"\n"
	"Utilisez des poutres pour éviter que la caisse ne connaisse un sort funeste et une fois que vous avez réussi, récupérez-la."
MISSION_DETAIL_33
	"Dirigez-vous vers les collines.\n"
	"\n"
	"Noé n'est nulle part et l'eau, qui vous arrive déjà aux chevilles, continue de monter.\n"
	"\n"
	"Combinez vos armes et vos bonus pour une performance améliorée.\n"
	"\n"
	"Nous vous conseillons fortement d'utiliser les poutres et les cordes pour arriver jusqu'au plafond de la caverne, où vous serez en sûreté."

EVENTTEXT_0                   "Largage d'armes !"
EVENTTEXT_1                   "Ravitaillement imminent."
EVENTTEXT_2                   "Sécurisez les zones de largage !"
EVENTTEXT_3                   "Livraison réussie, terminé !."
EVENTTEXT_4                   "L'aigle de fer arrive, à vous."
EVENTTEXT_5                   "Paquet livré, terminé."
EVENTTEXT_6                   "Cargaison larguée, à vous de jouer !"
EVENTTEXT_7                   "Ces caisses sont votre seul espoir..."
EVENTTEXT_8                   "Transport aérien ennemi en route."
EVENTTEXT_9                   "Le transport ennemi se rapproche."
EVENTTEXT_10                  "Presque arrivé !"
EVENTTEXT_11                  "Cargaison arrivée : prenez la caisse et tirez-vous !"
EVENTTEXT_12                  "Pas de munitions ? Qu'est ce vous dites de ça ?"
EVENTTEXT_13                  "Attention à votre tête !"
EVENTTEXT_14                  "Livraison rapide !"
EVENTTEXT_15                  "Largage d'armes réussi !"
EVENTTEXT_16                  "Ne laissez pas cet équipement tomber entre de mauvaises mains..."
EVENTTEXT_17                  "Livraison express !"
EVENTTEXT_18                  "Mort par colis recommandé."
EVENTTEXT_19                  "Un peu de premiers soins peut vous mener très loin..."
EVENTTEXT_20                  "Voici un petit remontant."
EVENTTEXT_21                  "Un secours qui tombe des cieux."
EVENTTEXT_22                  "Un peu d'aide ?"
EVENTTEXT_23                  "Fournitures médicales envoyées."
EVENTTEXT_24                  "Un autre coup de main."
EVENTTEXT_25                  "Un peu d'aide pour vous."
EVENTTEXT_26                  "Chaque goutte compte."
EVENTTEXT_27                  "Un petit quelque chose pour vous requinquer."
EVENTTEXT_28                  "Quelqu'un a besoin de soins médicaux ?"
EVENTTEXT_29                  "Est-ce que c'est votre groupe sanguin ?"
EVENTTEXT_30                  "Bon sang, tenez le coup !"
EVENTTEXT_31                  "Un toubib !"
EVENTTEXT_32                  "Bombe nucléaire en route."
EVENTTEXT_33                  "Le temps est contre nous, il nous faut agir rapidement !"
EVENTTEXT_34                  "Pulvérisez-les..."
EVENTTEXT_35                  "Pluie de météores imminente ; aux abris !"
EVENTTEXT_36                  "Lancement activé, arrivée sur cible dans 5 minutes !"
EVENTTEXT_37                  "Dépêchez-vous, les secondes sont comptées !"
EVENTTEXT_38                  "Lancement de missile nucléaire tactique détecté."
EVENTTEXT_39                  "Attention ! Frappe imminente !"
EVENTTEXT_40                  "Une secousse a été détectée à l'extrémité nord de l'île."
EVENTTEXT_41                  "Effet de serre ! Attention à la montée des eaux !"
EVENTTEXT_42                  "Essayez de rester sec !"
EVENTTEXT_43                  "Vite, ne les laissez pas creuser !"
EVENTTEXT_44                  "Le général s'échappe !"
EVENTTEXT_45                  "Les radiations vous tueront !"
EVENTTEXT_46                  "En route pour les cieux !"
EVENTTEXT_47                  "Soulevez les montagnes, pas les taupinières."
EVENTTEXT_48                  "Séisme imminent : trouvez un abri sûr !"
EVENTTEXT_49                  "Noé n'est jamais là quand on a besoin de lui !"
EVENTTEXT_50                  "Il est temps de construire ces abris."
EVENTTEXT_51                  "J'espère que vous êtes bien protégé."
EVENTTEXT_52                  "Activité sismique d'intensité 7,2 sur l'échelle de Richter !"
EVENTTEXT_53                  "Et l'avertissement cinq minutes avant alors ?"
EVENTTEXT_54                  "Extermination globale !"
EVENTTEXT_55                  "ATTENTION ! Déstabilisation de la ligne de faille..."
EVENTTEXT_56                  "Attention, mouvements tectoniques !"
EVENTTEXT_57                  "La fin du monde est proche !"
EVENTTEXT_58                  "Jour du jugement dernier."
EVENTTEXT_59                  "Mobilisation des forces ennemies !"
EVENTTEXT_60                  "Frappe imminente !"
EVENTTEXT_61                  "Au tour prochain, l'ennemi se fâche !"
EVENTTEXT_62                  "L'ennemi est armé jusqu'aux dents !"
EVENTTEXT_63                  "Vous êtes repéré, COUREZ !"
EVENTTEXT_64                  "L'embargo sur les armes ennemies a été levé."
EVENTTEXT_65                  "Problèmes droit devant..."
EVENTTEXT_66                  "Escalade du conflit."
EVENTTEXT_67                  "Faites-moi éclater ces joujoux, soldat !"
EVENTTEXT_68                  "La guerre c'est terrible."
EVENTTEXT_69                  "Il vaut mieux creuser profond..."
EVENTTEXT_70                  "La mort EST honorable."
EVENTTEXT_71                  "Utilisez le côté obscur !"
EVENTTEXT_72                  "Sécurisez la zone !"
EVENTTEXT_73                  "Creusez, et creusez profond."
EVENTTEXT_74                  "Ces fruits sont prêts à être cueillis !"
EVENTTEXT_75                  "N'oubliez pas de ramasser les caisses pour avoir plus d'armes."
EVENTTEXT_76                  "Un bonus serait le bienvenu..."
EVENTTEXT_77                  "Des premiers soins seraient les bienvenus."
EVENTTEXT_78                  "Il va falloir utiliser la corde..."
EVENTTEXT_79                  "Pensez à utiliser des poutres pour vous abriter."
EVENTTEXT_80                  "Vous devez créer une diversion."
EVENTTEXT_81                  "N'oubliez pas : vous pouvez larguer des objets d'une corde !"
EVENTTEXT_82                  "Apprenez à utiliser l'accrochage à répétition de la corde !"
EVENTTEXT_83                  "Maîtrisez toutes les techniques de saut."
EVENTTEXT_84                  "Un saut en arrière vous propulse encore plus haut."
EVENTTEXT_85                  "Mémorisez les compétences des unités ennemies."
EVENTTEXT_86                  "Agissez vite, pensez plus vite encore."
EVENTTEXT_87                  "Une moufette atteindra des cibles impossibles à atteindre avec d'autres armes !"
EVENTTEXT_88                  "Vous pouvez tirer vers le haut et le bas avec les fusils."
EVENTTEXT_89                  "Vous trouverez parfois la solution d'une mission dans les caisses."
EVENTTEXT_90                  "Les poutres peuvent être placées même lorsque vous utilisez la corde."
EVENTTEXT_91                  "Personne pour vous faire la courte échelle ? Servez-vous de votre arc..."
EVENTTEXT_92                  "Les poutres peuvent constituer votre dernière ligne de défense..."
EVENTTEXT_93                  "Les animaux et les vieilles dames savent aussi ramasser les caisses..."
EVENTTEXT_94                  "Même s'ils ne ralentissent pas beaucoup votre descente, les parachutes peuvent être contrôlés..."
EVENTTEXT_95                  "Un parachute ! En avant, soldat."
EVENTTEXT_96                  "Les caisses et les explosions ne font pas bon ménage."
EVENTTEXT_97                  "Une frappe aérienne est plus efficace si elle vient de la bonne direction !"
EVENTTEXT_98                  "Les taupes aiment creuser et ont aussi tendance à exploser."
EVENTTEXT_99                  "Une dynamite bien placée peut déloger même le ver le plus acharné."
EVENTTEXT_100                 "Ceraines armes sont sensibles au vent, mieux vaut l'avoir dans le dos."
EVENTTEXT_101                 "Jaugez le vent et utilisez le bazooka en fonction !"
EVENTTEXT_102                 "Les vers supplémentaires font des leurres extraordinaires."
EVENTTEXT_103                 "Restez à l'écart des barils, ils peuvent être mortellement dangereux..."
EVENTTEXT_104                 "Cette caisse pourrait être vitale !"
EVENTTEXT_105                 "Les poutres peuvent aider les grenades à atteindre leurs cibles..."
EVENTTEXT_106                 "Le mouton aquatique : 100 % amphibie."
EVENTTEXT_107                 "Allez soldat, dépêchez-vous !"
EVENTTEXT_108                 "Dépêchez-vous, les secondes sont comptées !"
EVENTTEXT_109                 "Vite ! Le niveau d'eau monte !"
EVENTTEXT_110                 "Voici quelque chose pour vous aider."
EVENTTEXT_111                 "En cas de problème, servez-vous de ça."
EVENTTEXT_112                 "Nous avons pensé que vous apprécieriez un truc de ce genre !"
EVENTTEXT_113                 "On dirait que vous avez besoin d'aide, débutant."
EVENTTEXT_114                 "Ça pourrait vous servir..."
EVENTTEXT_115                 "Vous avez besoin d'aide..."
EVENTTEXT_116                 "Essayez ça."

MISSION_RETRY_1               "Allez, recommencez..."
MISSION_RETRY_2               "Allez, perséverez."
MISSION_RETRY_3               "Pas de chance - essayez de nouveau."
MISSION_RETRY_4               "Ne vous découragez pas, cette fois sera la bonne."
MISSION_RETRY_5               "Montrez ce que vous valez !"
MISSION_RETRY_6               "Allez soldat !"
MISSION_RETRY_7               "Réessayez, mais mettez-y vraiment du vôtre !"
MISSION_RETRY_8               "Encore vous ?"

MISSION_DIFFICULTY_1          "Cette tâche est pour les débutants."
MISSION_DIFFICULTY_2          "Cette mission ne devrait poser aucun problème."
MISSION_DIFFICULTY_3          "Cette mission est de difficulté modérée."
MISSION_DIFFICULTY_4          "Cette mission est corsée, et ne s'applique qu'aux vétérans."
MISSION_DIFFICULTY_5          "Seuls les meilleurs viendront à bout de cette mission. Extrêmement difficile."

ERROR_MISSION                 "Les données de la missions sont introuvables ; vérifiez que le CD de Worms Armageddon est bien dans le lecteur CD-ROM."
MISSION_HELP_BRONZE           "Cette médaille vous permet d'essayer la mission suivante."
MISSION_HELP_SILVER           "Cette médaille déverrouille le terrain de la mission pour les parties multijoueurs."
MISSION_HELP_GOLD             "Cette médaille vous permet de déverrouiller des options secrètes."
MISSION_HELP_RECORD           "Ceci est la meilleure performance sur cet ordinateur, toutes équipes confondues."
MISSION_HELP_TEAM             "Ceci est le record détenu par l'équipe."

MISSION_FILE_NOT_FOUND        "Attention : Fichier de mission introuvable." #!# Should be an error, but is currently treated as a warning. When fixed, replace "Attention :" by "Erreur :".
MISSION_NOT_SET               "Erreur : Mission non définie."
MISSION_NUMBER_MISMATCH       "Erreur - La mission trouvée n'est pas la même que celle qui a été définie - \1."
MISSION_NOT_ENOUGH_TEAMS      "Erreur - Pas assez d'équipes - \1."
MISSION_TOO_MANY_TEAMS        "Erreur - Trop d'équipes - \1."
MISSION_INVALID_SCHEME        "Erreur : Impossible de charger le style de partie de la mission."
MISSION_BAD_HUMAN_WORMCOUNT   "Erreur - Nombre de vers invalide dans l'équipe humaine - \1."
MISSION_INVALID_SKILL         "Erreur - Niveau d'intelligence invalide pour l'équipe \1 - \2."
MISSION_INVALID_COLOUR        "Erreur - Couleur d'équipe invalide pour l'équipe \1 - \2."
MISSION_INVALID_WORMCOUNT     "Erreur - Nombre de vers invalide dans l'équipe \1 - \2."
MISSION_NO_LAND               "Erreur : Échec du chargement parce que le fichier land n'est pas spécifié."
TRAINING_FILE_NOT_FOUND       "Attention : Fichier de l'entraînement introuvable." #!# Same as MISSION_FILE_NOT_FOUND.
MISSION_TOO_MANY_TURN_EVENTS  "Erreur : Trop d'évènements durant les tours (le maximum est \1)"
MISSION_TOO_MANY_SEQ_EVENTS   "Erreur : Trop d'évènements entre les tours (le maximum est \1)"

# Scheme files

SCHEME_ERROR_FILENOTFOUND     "Attention : Fichier scheme introuvable." #!# More appropriately called an Error rather than a Warning; should be fixed in other languages too. When fixed, replace "Attention :" by "Erreur :".
SCHEME_ERROR_HEADERREADERROR  "Erreur : Impossible de lire l'entête du fichier scheme."
SCHEME_ERROR_BADHEADER        "Erreur : L'entête du fichier scheme est invalide."
SCHEME_ERROR_FILEREADERROR    "Erreur : Impossible de lire le fichier scheme."
SCHEME_ERROR_UNKNOWNVERSION   "Erreur : Version du scheme inconnue."
SCHEME_ERROR_CREATEFILE       "Erreur : Impossible de créer le fichier scheme."
SCHEME_WARNING_POWERLEVELS    "Attention : Les options de puissance de certaines armes ne sont pas standards. Cela peut causer des désynchronisations et créer des replays incompatibles."
NONSTANDARD_POWER_LEVELS      "Attention : Le fichier scheme utilisé dans ce replays a des options de puissances d'armes non-standards, et le replay pourrait désynchroniser."

# Team files

TEAM_ERROR_CREATEFILE         "Erreur : Impossible d'ouvrir ou de créer le fichier des équipes."
TEAM_ERROR_SAVE               "Erreur : Impossible de sauvegarder le fichier des équipes."
TEAM_ERROR_TEMPFILE           "Erreur : Impossible de créer le fichier temporaire des équipes."
TEAM_ERROR_NOMORESLOTS        "Erreur : Plus de place pour créer de nouvelles équipes."

# Main Menu screen

MAINMENU_VCPU                 "Partie à un joueur."
MAINMENU_H_VCPU               "Allez au menu un seul joueur."
MAINMENU_CREATEGAME           "Créez une partie."
MAINMENU_H_CREATEGAME         "Créez une partie à un seul ou plusieurs joueurs."
MAINMENU_NETWORK              "Partie en réseau"
MAINMENU_H_NETWORK            "Jouez en réseau local ou sur Internet."
MAINMENU_SYSTEM               "Options"
MAINMENU_H_SYSTEM             "Allez au menu Options."
MAINMENU_QUIT                 "Quitter"
MAINMENU_H_QUIT               "Quittez le jeu et remettez les pieds sur terre."
CM_EXITGAME                   "Quitter"
CM_EXITMESSAGE                "Voulez-vous vraiment quitter ?"

# Training screen

TRAINING_COMBO_ENTRIES_1      "Course de moutons"
TRAINING_COMBO_ENTRIES_2      "Tir au fusil"
TRAINING_COMBO_ENTRIES_3      "Caisses en folie"
TRAINING_COMBO_ENTRIES_4      "Tir d'artillerie"
TRAINING_COMBO_ENTRIES_5_CD   "Euthanasie"
TRAINING_COMBO_ENTRIES_5_STEAM
                              "Entraînement avancé des armes"
TRAINING_RECORD               "Le meilleur temps pour cette épreuve est \1 secondes ; record détenu par \2."
TRAINING_AIM_BRONZE           "Le temps requis pour une médaille de BRONZE est de \1 secondes... Bonne chance !"
TRAINING_AIM_SILVER           "Pour obtenir une médaille d'ARGENT, vous devez faire un temps de \1 secondes ou plus !"
TRAINING_TRAIN_DETAILS_1
	"Lancez le Super mouton et volez dans le paysage aussi longtemps que possible.\n"
	"\n"
	"Ramassez des objets pour avoir plus de temps. \n"
	"\n"
	"L'entraînement se termine lorsque le compte à rebours atteint zéro.\n"
	"\n"
	"Si vous décrochez une médaille d'OR, vous obtiendrez une récompense spéciale !"
TRAINING_TRAIN_DETAILS_2
	"Tirez sur les cibles pour ajouter de précieuses secondes au chronomètre. \n"
	"\n"
	"Si le compte à rebours atteint zéro, l'entraînement se termine."
TRAINING_TRAIN_DETAILS_3
	"Utilisez votre corde pour vous déplacer dans le niveau ; chaque caisse que vous ramassez ajoute de précieuses secondes au chronomètre.\n"
	"\n"
	"L'épreuve se termine lorsque le compte à rebours atteint zéro."
TRAINING_TRAIN_DETAILS_4
	"A partir d'un endroit précis, faites exploser les cibles à l'aide de votre artillerie.\n"
	"\n"
	"Chaque fois que vous touchez une cible, vous obtenez des secondes supplémentaires. \n"
	"\n"
	"L'entraînement se termine à la fin du temps imparti."
TRAINING_TRAIN_DETAILS_5
	"Pour cette épreuve, vous disposez d'une sélection d'armes ; utilisez-les pour tuer les vieilles femmes aussi vite que possible !\n"
	"\n"
	"Combien de temps pourrez-vous tenir ?"
TRAINING_AIM_GOLD             "Pour recevoir une médaille d'OR, vous devez faire un temps de \1 secondes. Allez !"
TRAINING_BRONZE               "Bien joué : votre temps de \1 vous permet de remporter la médaille de BRONZE dans cette épreuve. Continuez à vous entraîner pour améliorer vos compétences."
TRAINING_SILVER               "Félicitations, votre excellent temps de \1 vous permet de remporter la médaille d'ARGENT dans cette discipline. Encore un peu d'efforts et vous maîtriserez parfaitement cette épreuve."
TRAINING_GOLD                 "Fantastique ! Avec ce temps extraordinaire de \1, vous remportez la récompense suprême : une médaille d'OR, dans cette épreuve ! Chapeau ! Continuez cependant à vous entraîner pour améliorer encore votre performance !"
TRAINING_H_COMBO_TRAINING     "Sélectionnez la discipline d'entraînement que vous voulez travailler."
TRAINING_H_TRAINING_DETAILS   "La discipline d'entraînement que vous avez sélectionnée."
TRAINING_BOX_DETAILS          "Infos sur l'entraînement"
TRAINING_STARTTRAINING        "Commencer l'entraînement"
